Brand,Model,Theft Rate (%),Province,Place,Hijacking_Rate,Crime_Level,Crime_Level_Num,Driver_Age,Claims,Vehicle_Value,Vehicle_Year,Annual_Mileage,Tracker,Alarm,Immobilizer,Married,Coverage,Usage,Parking,Theft_Rate,Area_Hijack,Premium
Volkswagen,Polo Vivo,1.8,Limpopo,Polokwane,2.5,Medium,1.3,43,0,798142,2007,13242,0,1,1,1,Comprehensive,Occasional,Carport,1.8,2.5,4643.0
Volkswagen,Polo Vivo,1.8,Limpopo,Mankweng,4.2,High,1.5,59,0,869033,2016,33073,0,1,1,0,Comprehensive,Occasional,Street,1.8,4.2,5025.03
Volkswagen,Polo Vivo,1.8,North West,Mmabatho,4.0,High,1.5,30,0,3347477,2008,39191,0,0,1,0,Smart,Weekend Only,Garage,1.8,4.0,51964.5
Volkswagen,Polo Vivo,1.8,North West,Rustenburg,2.0,Medium,1.3,68,2,2579920,2012,49601,0,0,1,1,Comprehensive,Weekend Only,Garage,1.8,2.0,90778.51
Volkswagen,Polo Vivo,1.8,North West,Potchefstroom,1.2,Low,1.0,49,0,1893185,2013,19910,0,1,0,1,Comprehensive,Daily Commute,Carport,1.8,1.2,29964.38
Volkswagen,Polo Vivo,1.8,Northern Cape,Kimberley,3.5,Medium,1.3,56,1,1851794,2004,30186,1,1,1,1,Smart,Occasional,Street,1.8,3.5,19873.68
Volkswagen,Polo Vivo,1.8,Northern Cape,Upington,1.0,Low,1.0,66,0,2618259,2008,16978,0,0,1,0,Comprehensive,Daily Commute,Street,1.8,1.0,92565.85
Volkswagen,Polo Vivo,1.8,Free State,Bloemfontein,3.0,Medium,1.3,69,0,2100773,2024,15606,0,0,1,1,Third-Party,Business,Carport,1.8,3.0,33194.48
Volkswagen,Polo Vivo,1.8,Free State,Welkom,2.0,Medium,1.3,49,2,2651067,2025,34031,0,1,0,1,Comprehensive,Weekend Only,Carport,1.8,2.0,64018.23
Suzuki,Swift,1.5,Gauteng,Sandton,1.2,Low,1.0,21,0,3329083,2025,9421,0,0,0,0,Smart,Occasional,Street,1.5,1.2,73862.66
Suzuki,Swift,1.5,Gauteng,Midrand,2.5,Medium,1.3,47,0,1986458,2015,4548,0,0,0,1,Third-Party,Weekend Only,Garage,1.5,2.5,11436.6
Suzuki,Swift,1.5,Gauteng,Ivory Park,4.5,High,1.5,54,0,2321516,2018,9252,1,1,1,0,Comprehensive,Weekend Only,Carport,1.5,4.5,30787.08
Suzuki,Swift,1.5,Gauteng,Roodepoort,3.8,High,1.5,40,0,2285576,2023,49624,0,0,0,1,Smart,Business,Garage,1.5,3.8,42140.25
Suzuki,Swift,1.5,Gauteng,Bramley,2.0,Medium,1.3,56,2,2282603,2022,14849,0,0,0,0,Third-Party,Weekend Only,Garage,1.5,2.0,29460.96
Suzuki,Swift,1.5,Gauteng,Honeydew,1.5,Low,1.0,62,2,2485393,2006,6608,0,1,0,1,Comprehensive,Business,Street,1.5,1.5,177085.15
Suzuki,Swift,1.5,Gauteng,Soweto,4.8,High,1.5,32,0,1837639,2011,27091,0,1,0,0,Third-Party,Occasional,Garage,1.5,4.8,13057.01
Suzuki,Swift,1.5,Gauteng,Sandringham,3.2,Medium,1.3,60,0,2828696,2025,48595,0,0,0,0,Third-Party,Weekend Only,Garage,1.5,3.2,20987.93
Suzuki,Swift,1.5,Gauteng,Akasia,2.8,Medium,1.3,46,2,3164689,2001,8745,0,0,0,0,Comprehensive,Weekend Only,Street,1.5,2.8,112271.39
Suzuki,Swift,1.5,Gauteng,Midstream,1.0,Low,1.0,53,0,3426136,2017,37830,0,0,0,0,Comprehensive,Daily Commute,Carport,1.5,1.0,79975.15
Suzuki,Swift,1.5,KwaZulu-Natal,Durban North,1.3,Low,1.0,30,0,3135702,2017,40049,1,0,1,0,Comprehensive,Daily Commute,Garage,1.5,1.3,63787.79
Suzuki,Swift,1.5,KwaZulu-Natal,Umlazi,4.2,High,1.5,49,1,1437461,2015,39530,0,1,0,0,Third-Party,Business,Carport,1.5,4.2,18482.36
Suzuki,Swift,1.5,KwaZulu-Natal,Inanda,3.5,Medium,1.3,24,0,2742817,2010,32222,0,0,1,1,Comprehensive,Daily Commute,Street,1.5,3.5,121940.76
Suzuki,Swift,1.5,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,68,0,1513831,2001,11640,0,1,0,1,Comprehensive,Occasional,Street,1.5,2.9,27459.23
Suzuki,Swift,1.5,KwaZulu-Natal,Mankweng,4.0,High,1.5,39,2,2726601,2013,35734,0,1,1,0,Third-Party,Business,Street,1.5,4.0,70435.31
Suzuki,Swift,1.5,KwaZulu-Natal,Berea,1.5,Low,1.0,45,0,2847518,2003,24078,0,0,1,1,Smart,Daily Commute,Street,1.5,1.5,58194.98
Suzuki,Swift,1.5,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,19,1,208616,2006,34875,0,0,1,1,Third-Party,Weekend Only,Street,1.5,2.8,398.32
Suzuki,Swift,1.5,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,59,1,1645851,2001,25565,0,1,0,1,Comprehensive,Daily Commute,Carport,1.5,3.8,34632.29
Suzuki,Swift,1.5,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,62,0,589527,2020,46054,0,1,0,0,Third-Party,Business,Carport,1.5,4.5,1873.07
Suzuki,Swift,1.5,KwaZulu-Natal,Calcutta,1.0,Low,1.0,23,0,629073,2013,43582,0,0,0,0,Third-Party,Daily Commute,Street,1.5,1.0,4672.26
Suzuki,Swift,1.5,Western Cape,Cape Town CBD,2.5,Medium,1.3,45,0,2180510,2006,2509,0,0,0,0,Comprehensive,Daily Commute,Garage,1.5,2.5,54350.63
Suzuki,Swift,1.5,Western Cape,Khayelitsha,4.8,High,1.5,45,0,1485479,2008,8815,1,1,0,0,Comprehensive,Business,Street,1.5,4.8,27911.58
Suzuki,Swift,1.5,Western Cape,Rondebosch,1.2,Low,1.0,61,1,2633042,2007,44024,0,0,0,0,Third-Party,Business,Street,1.5,1.2,79988.78
Suzuki,Swift,1.5,Western Cape,Nyanga,4.0,High,1.5,61,0,1296098,2008,44398,0,0,0,1,Third-Party,Occasional,Garage,1.5,4.0,10421.54
Suzuki,Swift,1.5,Western Cape,Gugulethu,3.8,High,1.5,37,0,2376744,2006,38639,0,0,0,1,Comprehensive,Business,Garage,1.5,3.8,73035.26
Suzuki,Swift,1.5,Western Cape,Sea Point,1.5,Low,1.0,47,0,2316652,2018,34408,1,1,0,0,Third-Party,Business,Street,1.5,1.5,29679.47
Suzuki,Swift,1.5,Western Cape,Philippi East,3.2,Medium,1.3,28,0,1117672,2016,24892,1,0,0,0,Comprehensive,Business,Street,1.5,3.2,22987.46
Suzuki,Swift,1.5,Western Cape,Delft,3.5,Medium,1.3,45,0,1156158,2025,15276,0,0,0,0,Third-Party,Occasional,Garage,1.5,3.5,5693.31
Suzuki,Swift,1.5,Western Cape,Mfuleni,4.2,High,1.5,42,0,2869907,2022,41932,0,0,0,0,Comprehensive,Weekend Only,Garage,1.5,4.2,47300.09
Suzuki,Swift,1.5,Western Cape,Harare,4.0,High,1.5,56,0,958027,2012,5500,1,1,0,1,Third-Party,Business,Street,1.5,4.0,4501.61
Suzuki,Swift,1.5,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,50,0,1569949,2010,14546,0,0,0,1,Comprehensive,Business,Street,1.5,3.0,35903.51
Suzuki,Swift,1.5,Eastern Cape,Cambridge,3.5,Medium,1.3,18,1,1734358,2021,42526,0,1,0,1,Comprehensive,Business,Garage,1.5,3.5,57753.93
Suzuki,Swift,1.5,Eastern Cape,Kwazakele,4.2,High,1.5,44,0,3537356,2017,17042,0,0,0,0,Smart,Weekend Only,Street,1.5,4.2,52470.52
Suzuki,Swift,1.5,Eastern Cape,New Brighton,3.8,High,1.5,69,2,847719,2016,40838,0,1,0,1,Comprehensive,Business,Carport,1.5,3.8,15410.12
Suzuki,Swift,1.5,Eastern Cape,Summerstrand,1.5,Low,1.0,30,0,1818446,2015,40153,1,1,1,0,Comprehensive,Occasional,Street,1.5,1.5,23485.87
Suzuki,Swift,1.5,Eastern Cape,North End,2.0,Medium,1.3,58,2,1656766,2009,2229,0,0,0,0,Comprehensive,Daily Commute,Garage,1.5,2.0,41094.53
Suzuki,Swift,1.5,Eastern Cape,Walmer,1.0,Low,1.0,20,2,3524060,2003,26725,0,0,0,1,Smart,Occasional,Carport,1.5,1.0,140461.39
Suzuki,Swift,1.5,Eastern Cape,Central,2.5,Medium,1.3,56,1,435038,2003,35677,0,0,0,0,Smart,Weekend Only,Street,1.5,2.5,1641.04
Suzuki,Swift,1.5,Eastern Cape,Mount Road,3.5,Medium,1.3,23,0,3620108,2021,13720,0,0,0,0,Comprehensive,Weekend Only,Garage,1.5,3.5,94821.81
Suzuki,Swift,1.5,Eastern Cape,Stanford Terrace,1.2,Low,1.0,25,2,1976212,2010,33879,0,1,0,0,Comprehensive,Weekend Only,Carport,1.5,1.2,44257.45
Suzuki,Swift,1.5,Mpumalanga,Witbank,3.5,Medium,1.3,44,0,1241420,2020,19018,0,0,0,1,Smart,Daily Commute,Garage,1.5,3.5,12888.6
Suzuki,Swift,1.5,Mpumalanga,Secunda,2.8,Medium,1.3,26,0,3389854,2024,33118,0,1,0,0,Comprehensive,Daily Commute,Street,1.5,2.8,92741.23
Suzuki,Swift,1.5,Mpumalanga,Vosman,4.0,High,1.5,54,0,3129534,2007,6717,0,0,0,1,Comprehensive,Occasional,Carport,1.5,4.0,66896.61
Suzuki,Swift,1.5,Mpumalanga,Bethal,1.0,Low,1.0,50,0,2808240,2008,20574,0,0,0,0,Comprehensive,Daily Commute,Street,1.5,1.0,82767.43
Suzuki,Swift,1.5,Mpumalanga,Middleburg,1.5,Low,1.0,68,2,2058318,2015,15235,1,0,1,0,Comprehensive,Weekend Only,Carport,1.5,1.5,65965.38
Suzuki,Swift,1.5,Limpopo,Polokwane,2.5,Medium,1.3,59,0,3965592,2009,7189,0,0,0,0,Third-Party,Weekend Only,Street,1.5,2.5,43835.59
Suzuki,Swift,1.5,Limpopo,Mankweng,4.2,High,1.5,61,1,3526165,2022,23323,0,0,0,1,Third-Party,Business,Carport,1.5,4.2,87354.71
Suzuki,Swift,1.5,North West,Mmabatho,4.0,High,1.5,41,1,534514,2008,25465,1,0,1,1,Comprehensive,Weekend Only,Garage,1.5,4.0,1777.56
Suzuki,Swift,1.5,North West,Rustenburg,2.0,Medium,1.3,32,2,2127522,2002,38242,0,0,0,0,Comprehensive,Business,Street,1.5,2.0,148016.3
Suzuki,Swift,1.5,North West,Potchefstroom,1.2,Low,1.0,49,0,591501,2024,13972,0,1,0,0,Comprehensive,Occasional,Street,1.5,1.2,1818.18
Suzuki,Swift,1.5,Northern Cape,Kimberley,3.5,Medium,1.3,49,0,1385661,2001,41962,1,1,0,1,Third-Party,Daily Commute,Garage,1.5,3.5,8800.61
Suzuki,Swift,1.5,Northern Cape,Upington,1.0,Low,1.0,41,0,3039465,2008,3865,0,1,0,0,Third-Party,Business,Street,1.5,1.0,51801.96
Suzuki,Swift,1.5,Free State,Bloemfontein,3.0,Medium,1.3,58,0,2126800,2012,35066,1,1,0,0,Comprehensive,Occasional,Carport,1.5,3.0,36357.79
Suzuki,Swift,1.5,Free State,Welkom,2.0,Medium,1.3,69,0,2566332,2005,38493,0,1,1,0,Comprehensive,Occasional,Garage,1.5,2.0,56602.43
Toyota,Corolla Cross,1.2,Gauteng,Sandton,1.2,Low,1.0,66,0,1135431,2003,29967,1,0,0,0,Smart,Weekend Only,Carport,1.2,1.2,11519.32
Toyota,Corolla Cross,1.2,Gauteng,Midrand,2.5,Medium,1.3,66,0,1036273,2013,6540,0,0,1,0,Comprehensive,Daily Commute,Garage,1.2,2.5,19250.69
Toyota,Corolla Cross,1.2,Gauteng,Ivory Park,4.5,High,1.5,69,0,1061008,2010,29773,1,0,1,1,Third-Party,Weekend Only,Carport,1.2,4.5,6817.37
Toyota,Corolla Cross,1.2,Gauteng,Roodepoort,3.8,High,1.5,29,0,3731062,2001,45065,1,0,0,0,Third-Party,Daily Commute,Street,1.2,3.8,57466.98
Toyota,Corolla Cross,1.2,Gauteng,Bramley,2.0,Medium,1.3,56,1,861341,2025,14464,0,1,0,0,Comprehensive,Weekend Only,Carport,1.2,2.0,5292.06
Toyota,Corolla Cross,1.2,Gauteng,Honeydew,1.5,Low,1.0,19,2,2891626,2002,39582,0,0,0,1,Third-Party,Occasional,Street,1.2,1.5,85542.35
Toyota,Corolla Cross,1.2,Gauteng,Soweto,4.8,High,1.5,20,2,2573736,2004,15596,1,1,1,1,Smart,Weekend Only,Garage,1.2,4.8,68946.95
Toyota,Corolla Cross,1.2,Gauteng,Sandringham,3.2,Medium,1.3,66,1,3584725,2024,33385,0,0,0,0,Smart,Daily Commute,Carport,1.2,3.2,98227.79
Toyota,Corolla Cross,1.2,Gauteng,Akasia,2.8,Medium,1.3,54,0,154135,2006,17386,0,1,1,0,Third-Party,Weekend Only,Carport,1.2,2.8,200.0
Toyota,Corolla Cross,1.2,Gauteng,Midstream,1.0,Low,1.0,66,0,2752695,2010,21906,1,1,1,0,Comprehensive,Business,Street,1.2,1.0,95104.65
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Durban North,1.3,Low,1.0,34,0,3418296,2011,22802,0,0,0,0,Comprehensive,Weekend Only,Garage,1.2,1.3,74466.09
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Umlazi,4.2,High,1.5,66,2,3950230,2010,8818,1,0,0,0,Third-Party,Occasional,Street,1.2,4.2,82852.46
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Inanda,3.5,Medium,1.3,19,0,1879800,2018,42930,1,1,0,0,Third-Party,Weekend Only,Garage,1.2,3.5,12388.12
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,19,0,3614568,2012,40257,1,1,0,0,Third-Party,Occasional,Street,1.2,2.9,54710.08
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mankweng,4.0,High,1.5,45,2,2392939,2003,40853,0,1,0,0,Comprehensive,Occasional,Street,1.2,4.0,86133.4
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Berea,1.5,Low,1.0,40,0,1477098,2013,11037,0,1,0,0,Comprehensive,Occasional,Street,1.2,1.5,20269.45
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,54,0,856784,2011,6185,1,0,0,1,Comprehensive,Business,Carport,1.2,2.8,7517.7
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,49,0,2515717,2026,38994,0,0,0,0,Comprehensive,Daily Commute,Carport,1.2,3.8,54702.86
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,50,0,3024123,2001,26480,0,1,0,0,Smart,Daily Commute,Street,1.2,4.5,65511.72
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Calcutta,1.0,Low,1.0,18,0,1379943,2007,9692,1,0,1,0,Comprehensive,Daily Commute,Garage,1.2,1.0,26425.69
Toyota,Corolla Cross,1.2,Western Cape,Cape Town CBD,2.5,Medium,1.3,36,0,2123049,2021,21999,0,0,0,1,Comprehensive,Daily Commute,Carport,1.2,2.5,50144.98
Toyota,Corolla Cross,1.2,Western Cape,Khayelitsha,4.8,High,1.5,19,0,1357624,2018,8805,0,0,0,0,Third-Party,Daily Commute,Street,1.2,4.8,18214.27
Toyota,Corolla Cross,1.2,Western Cape,Rondebosch,1.2,Low,1.0,61,0,924686,2012,5157,0,1,0,1,Smart,Occasional,Garage,1.2,1.2,5180.78
Toyota,Corolla Cross,1.2,Western Cape,Nyanga,4.0,High,1.5,43,0,110044,2020,36873,0,1,0,1,Comprehensive,Weekend Only,Garage,1.2,4.0,200.0
Toyota,Corolla Cross,1.2,Western Cape,Gugulethu,3.8,High,1.5,49,1,3161745,2020,39944,0,0,0,1,Smart,Weekend Only,Garage,1.2,3.8,50462.61
Toyota,Corolla Cross,1.2,Western Cape,Sea Point,1.5,Low,1.0,23,2,936650,2000,35761,0,0,1,0,Smart,Daily Commute,Street,1.2,1.5,15390.81
Toyota,Corolla Cross,1.2,Western Cape,Philippi East,3.2,Medium,1.3,49,0,2766440,2004,15705,1,0,0,1,Comprehensive,Occasional,Carport,1.2,3.2,49730.8
Toyota,Corolla Cross,1.2,Western Cape,Delft,3.5,Medium,1.3,21,0,2057499,2021,21480,0,1,0,1,Comprehensive,Daily Commute,Garage,1.2,3.5,69062.67
Toyota,Corolla Cross,1.2,Western Cape,Mfuleni,4.2,High,1.5,28,0,2884514,2025,34957,0,1,0,0,Smart,Weekend Only,Street,1.2,4.2,44211.57
Toyota,Corolla Cross,1.2,Western Cape,Harare,4.0,High,1.5,34,0,3498900,2025,33678,0,0,1,0,Smart,Business,Street,1.2,4.0,85375.6
Toyota,Corolla Cross,1.2,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,55,1,1942961,2026,28699,0,0,1,1,Comprehensive,Business,Street,1.2,3.0,42388.79
Toyota,Corolla Cross,1.2,Eastern Cape,Cambridge,3.5,Medium,1.3,41,2,117965,2010,28994,0,1,1,0,Comprehensive,Weekend Only,Street,1.2,3.5,330.45
Toyota,Corolla Cross,1.2,Eastern Cape,Kwazakele,4.2,High,1.5,22,0,3440194,2010,31570,1,0,1,1,Comprehensive,Weekend Only,Street,1.2,4.2,96453.24
Toyota,Corolla Cross,1.2,Eastern Cape,New Brighton,3.8,High,1.5,69,0,129776,2012,21282,1,0,0,0,Third-Party,Business,Carport,1.2,3.8,213.53
Toyota,Corolla Cross,1.2,Eastern Cape,Summerstrand,1.5,Low,1.0,51,2,2450755,2001,14793,0,0,0,1,Comprehensive,Daily Commute,Carport,1.2,1.5,104218.97
Toyota,Corolla Cross,1.2,Eastern Cape,North End,2.0,Medium,1.3,23,2,2248084,2018,28542,1,1,0,0,Smart,Weekend Only,Street,1.2,2.0,67278.85
Toyota,Corolla Cross,1.2,Eastern Cape,Walmer,1.0,Low,1.0,39,0,3025915,2015,47238,0,0,1,0,Comprehensive,Daily Commute,Carport,1.2,1.0,73625.25
Toyota,Corolla Cross,1.2,Eastern Cape,Central,2.5,Medium,1.3,28,0,2837201,2025,22633,1,1,0,1,Comprehensive,Weekend Only,Street,1.2,2.5,48480.51
Toyota,Corolla Cross,1.2,Eastern Cape,Mount Road,3.5,Medium,1.3,65,0,3679390,2004,41814,0,0,0,1,Comprehensive,Daily Commute,Garage,1.2,3.5,120031.89
Toyota,Corolla Cross,1.2,Eastern Cape,Stanford Terrace,1.2,Low,1.0,33,0,390126,2013,17637,1,0,0,0,Comprehensive,Daily Commute,Carport,1.2,1.2,1845.37
Toyota,Corolla Cross,1.2,Mpumalanga,Witbank,3.5,Medium,1.3,50,0,456562,2018,21795,1,0,0,1,Smart,Daily Commute,Carport,1.2,3.5,1214.79
Toyota,Corolla Cross,1.2,Mpumalanga,Secunda,2.8,Medium,1.3,26,1,236251,2004,30522,1,1,0,0,Third-Party,Business,Street,1.2,2.8,487.64
Toyota,Corolla Cross,1.2,Mpumalanga,Vosman,4.0,High,1.5,23,2,3844789,2020,11238,0,1,1,0,Third-Party,Daily Commute,Street,1.2,4.0,114532.38
Toyota,Corolla Cross,1.2,Mpumalanga,Bethal,1.0,Low,1.0,33,0,2984101,2023,29149,0,0,1,0,Comprehensive,Occasional,Carport,1.2,1.0,54550.6
Toyota,Corolla Cross,1.2,Mpumalanga,Middleburg,1.5,Low,1.0,46,0,2488974,2025,45886,0,0,0,0,Comprehensive,Daily Commute,Garage,1.2,1.5,49001.97
Toyota,Corolla Cross,1.2,Limpopo,Polokwane,2.5,Medium,1.3,20,0,2369830,2008,28534,0,0,0,0,Smart,Business,Carport,1.2,2.5,92920.89
Toyota,Corolla Cross,1.2,Limpopo,Mankweng,4.2,High,1.5,37,0,2531787,2023,11256,0,0,0,0,Comprehensive,Business,Carport,1.2,4.2,67278.44
Toyota,Corolla Cross,1.2,North West,Mmabatho,4.0,High,1.5,53,1,3016207,2011,2517,0,1,0,0,Comprehensive,Weekend Only,Carport,1.2,4.0,74979.65
Toyota,Corolla Cross,1.2,North West,Rustenburg,2.0,Medium,1.3,36,0,542504,2015,14425,0,1,0,0,Third-Party,Daily Commute,Garage,1.2,2.0,1115.25
Toyota,Corolla Cross,1.2,North West,Potchefstroom,1.2,Low,1.0,43,0,1320819,2018,23602,0,0,0,0,Comprehensive,Weekend Only,Garage,1.2,1.2,13174.82
Toyota,Corolla Cross,1.2,Northern Cape,Kimberley,3.5,Medium,1.3,20,0,2084996,2014,16676,0,1,0,1,Comprehensive,Daily Commute,Street,1.2,3.5,95434.97
Toyota,Corolla Cross,1.2,Northern Cape,Upington,1.0,Low,1.0,36,1,1589546,2016,23819,0,1,0,1,Comprehensive,Daily Commute,Carport,1.2,1.0,28555.19
Toyota,Corolla Cross,1.2,Free State,Bloemfontein,3.0,Medium,1.3,37,2,3565281,2014,12781,0,0,1,0,Comprehensive,Weekend Only,Street,1.2,3.0,116246.06
Toyota,Corolla Cross,1.2,Free State,Welkom,2.0,Medium,1.3,49,0,370719,2002,20656,0,0,0,0,Third-Party,Business,Garage,1.2,2.0,976.61
Isuzu,D-Max,2.0,Gauteng,Sandton,1.2,Low,1.0,24,0,1415759,2016,37076,1,0,1,1,Comprehensive,Business,Carport,2.0,1.2,31678.89
Isuzu,D-Max,2.0,Gauteng,Midrand,2.5,Medium,1.3,69,0,765315,2012,27678,0,0,0,1,Comprehensive,Weekend Only,Carport,2.0,2.5,6266.42
Isuzu,D-Max,2.0,Gauteng,Ivory Park,4.5,High,1.5,58,0,3285988,2026,6792,1,0,0,1,Smart,Daily Commute,Carport,2.0,4.5,46220.32
Isuzu,D-Max,2.0,Gauteng,Roodepoort,3.8,High,1.5,50,2,2737311,2008,13955,0,1,0,0,Comprehensive,Weekend Only,Carport,2.0,3.8,84249.38
Isuzu,D-Max,2.0,Gauteng,Bramley,2.0,Medium,1.3,57,0,251750,2012,47528,1,0,0,0,Smart,Weekend Only,Street,2.0,2.0,319.34
Isuzu,D-Max,2.0,Gauteng,Honeydew,1.5,Low,1.0,56,0,2802213,2015,10268,1,0,0,0,Smart,Business,Carport,2.0,1.5,58258.34
Isuzu,D-Max,2.0,Gauteng,Soweto,4.8,High,1.5,35,2,2581719,2018,20693,0,1,0,0,Third-Party,Business,Garage,2.0,4.8,64600.33
Isuzu,D-Max,2.0,Gauteng,Sandringham,3.2,Medium,1.3,57,0,2742133,2013,42676,0,1,0,0,Comprehensive,Daily Commute,Street,2.0,3.2,78836.95
Isuzu,D-Max,2.0,Gauteng,Akasia,2.8,Medium,1.3,18,1,877865,2007,27601,0,1,0,0,Comprehensive,Daily Commute,Carport,2.0,2.8,14825.14
Isuzu,D-Max,2.0,Gauteng,Midstream,1.0,Low,1.0,28,0,3280525,2021,28640,0,1,0,0,Comprehensive,Weekend Only,Street,2.0,1.0,72046.25
Isuzu,D-Max,2.0,KwaZulu-Natal,Durban North,1.3,Low,1.0,45,0,270087,2018,6439,0,0,0,0,Comprehensive,Business,Street,2.0,1.3,773.58
Isuzu,D-Max,2.0,KwaZulu-Natal,Umlazi,4.2,High,1.5,42,0,862236,2024,15227,1,0,0,0,Comprehensive,Daily Commute,Carport,2.0,4.2,5079.18
Isuzu,D-Max,2.0,KwaZulu-Natal,Inanda,3.5,Medium,1.3,67,0,1856717,2023,45701,0,1,0,1,Comprehensive,Daily Commute,Garage,2.0,3.5,28998.78
Isuzu,D-Max,2.0,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,40,0,2988685,2002,31517,1,1,0,1,Comprehensive,Weekend Only,Carport,2.0,2.9,48443.96
Isuzu,D-Max,2.0,KwaZulu-Natal,Mankweng,4.0,High,1.5,48,0,2872627,2022,31702,0,0,0,0,Third-Party,Business,Carport,2.0,4.0,42235.34
Isuzu,D-Max,2.0,KwaZulu-Natal,Berea,1.5,Low,1.0,47,0,662651,2020,8389,0,0,0,0,Comprehensive,Occasional,Garage,2.0,1.5,3565.71
Isuzu,D-Max,2.0,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,59,2,3193526,2017,30575,0,0,0,1,Comprehensive,Occasional,Carport,2.0,2.8,95475.39
Isuzu,D-Max,2.0,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,52,0,1216480,2015,46188,0,1,0,0,Comprehensive,Weekend Only,Garage,2.0,3.8,13542.03
Isuzu,D-Max,2.0,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,24,1,3512572,2013,47229,1,1,1,1,Smart,Occasional,Street,2.0,4.5,97629.07
Isuzu,D-Max,2.0,KwaZulu-Natal,Calcutta,1.0,Low,1.0,33,0,699240,2015,21942,0,1,0,1,Comprehensive,Business,Garage,2.0,1.0,7544.84
Isuzu,D-Max,2.0,Western Cape,Cape Town CBD,2.5,Medium,1.3,43,0,399720,2023,26392,1,0,0,0,Comprehensive,Occasional,Street,2.0,2.5,1118.95
Isuzu,D-Max,2.0,Western Cape,Khayelitsha,4.8,High,1.5,65,1,1652341,2016,19229,1,0,0,1,Third-Party,Occasional,Garage,2.0,4.8,13082.8
Isuzu,D-Max,2.0,Western Cape,Rondebosch,1.2,Low,1.0,69,0,2435423,2019,27268,0,0,0,0,Smart,Business,Street,2.0,1.2,75493.65
Isuzu,D-Max,2.0,Western Cape,Nyanga,4.0,High,1.5,66,1,1326366,2010,14240,0,0,0,0,Comprehensive,Daily Commute,Garage,2.0,4.0,35605.76
Isuzu,D-Max,2.0,Western Cape,Gugulethu,3.8,High,1.5,19,0,3756065,2012,33000,1,1,1,0,Smart,Business,Street,2.0,3.8,124082.43
Isuzu,D-Max,2.0,Western Cape,Sea Point,1.5,Low,1.0,18,0,1067567,2010,3332,0,0,0,0,Comprehensive,Daily Commute,Carport,2.0,1.5,28598.4
Isuzu,D-Max,2.0,Western Cape,Philippi East,3.2,Medium,1.3,65,0,582471,2003,13229,0,0,0,1,Third-Party,Daily Commute,Garage,2.0,3.2,1670.95
Isuzu,D-Max,2.0,Western Cape,Delft,3.5,Medium,1.3,29,2,2693913,2025,47292,0,1,0,1,Comprehensive,Weekend Only,Garage,2.0,3.5,73488.03
Isuzu,D-Max,2.0,Western Cape,Mfuleni,4.2,High,1.5,22,1,3943333,2013,8300,1,0,0,0,Comprehensive,Daily Commute,Street,2.0,4.2,213035.24
Isuzu,D-Max,2.0,Western Cape,Harare,4.0,High,1.5,54,2,3436310,2004,19658,0,1,0,1,Comprehensive,Weekend Only,Garage,2.0,4.0,98117.65
Isuzu,D-Max,2.0,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,49,0,908268,2003,41934,1,0,0,0,Comprehensive,Occasional,Garage,2.0,3.0,4790.51
Isuzu,D-Max,2.0,Eastern Cape,Cambridge,3.5,Medium,1.3,26,1,364608,2000,27820,1,1,0,1,Comprehensive,Business,Garage,2.0,3.5,2474.91
Isuzu,D-Max,2.0,Eastern Cape,Kwazakele,4.2,High,1.5,58,0,1646578,2013,2337,0,1,0,1,Comprehensive,Daily Commute,Garage,2.0,4.2,24894.9
Isuzu,D-Max,2.0,Eastern Cape,New Brighton,3.8,High,1.5,52,2,1431598,2006,38062,0,0,0,0,Smart,Weekend Only,Garage,2.0,3.8,20130.64
Isuzu,D-Max,2.0,Eastern Cape,Summerstrand,1.5,Low,1.0,36,0,1011712,2009,31906,0,0,0,0,Third-Party,Business,Street,2.0,1.5,11456.22
Isuzu,D-Max,2.0,Eastern Cape,North End,2.0,Medium,1.3,65,1,2516777,2026,15445,0,0,0,0,Comprehensive,Business,Garage,2.0,2.0,103254.4
